A Plate with Applied Pressure Loads                  27-May-25
Plane stress
     400    1281                     ! No. of Elements, No. of Nodes
   3.0e+07     0.3               ! Young's Modulus, Poisson's Ratio
# Nodes:
       1  0.00000000e+00  0.00000000e+00
       2  5.00000000e-02  1.25000000e-02
       3  1.00000000e-01  2.50000000e-02
       4  1.50000000e-01  3.75000000e-02
       5  2.00000000e-01  5.00000000e-02
       6  2.50000000e-01  6.25000000e-02
       7  3.00000000e-01  7.50000000e-02
       8  3.50000000e-01  8.75000000e-02
       9  4.00000000e-01  1.00000000e-01
      10  4.50000000e-01  1.12500000e-01
      11  5.00000000e-01  1.25000000e-01
      12  5.50000000e-01  1.37500000e-01
      13  6.00000000e-01  1.50000000e-01
      14  6.50000000e-01  1.62500000e-01
      15  7.00000000e-01  1.75000000e-01
      16  7.50000000e-01  1.87500000e-01
      17  8.00000000e-01  2.00000000e-01
      18  8.50000000e-01  2.12500000e-01
      19  9.00000000e-01  2.25000000e-01
      20  9.50000000e-01  2.37500000e-01
      21  1.00000000e+00  2.50000000e-01
      22  1.05000000e+00  2.62500000e-01
      23  1.10000000e+00  2.75000000e-01
      24  1.15000000e+00  2.87500000e-01
      25  1.20000000e+00  3.00000000e-01
      26  1.25000000e+00  3.12500000e-01
      27  1.30000000e+00  3.25000000e-01
      28  1.35000000e+00  3.37500000e-01
      29  1.40000000e+00  3.50000000e-01
      30  1.45000000e+00  3.62500000e-01
      31  1.50000000e+00  3.75000000e-01
      32  1.55000000e+00  3.87500000e-01
      33  1.60000000e+00  4.00000000e-01
      34  1.65000000e+00  4.12500000e-01
      35  1.70000000e+00  4.25000000e-01
      36  1.75000000e+00  4.37500000e-01
      37  1.80000000e+00  4.50000000e-01
      38  1.85000000e+00  4.62500000e-01
      39  1.90000000e+00  4.75000000e-01
      40  1.95000000e+00  4.87500000e-01
      41  2.00000000e+00  5.00000000e-01
      42  0.00000000e+00  2.50000000e-02
      43  1.00000000e-01  4.93750000e-02
      44  2.00000000e-01  7.37500000e-02
      45  3.00000000e-01  9.81250000e-02
      46  4.00000000e-01  1.22500000e-01
      47  5.00000000e-01  1.46875000e-01
      48  6.00000000e-01  1.71250000e-01
      49  7.00000000e-01  1.95625000e-01
      50  8.00000000e-01  2.20000000e-01
      51  9.00000000e-01  2.44375000e-01
      52  1.00000000e+00  2.68750000e-01
      53  1.10000000e+00  2.93125000e-01
      54  1.20000000e+00  3.17500000e-01
      55  1.30000000e+00  3.41875000e-01
      56  1.40000000e+00  3.66250000e-01
      57  1.50000000e+00  3.90625000e-01
      58  1.60000000e+00  4.15000000e-01
      59  1.70000000e+00  4.39375000e-01
      60  1.80000000e+00  4.63750000e-01
      61  1.90000000e+00  4.88125000e-01
      62  2.00000000e+00  5.12500000e-01
      63  0.00000000e+00  5.00000000e-02
      64  5.00000000e-02  6.18750000e-02
      65  1.00000000e-01  7.37500000e-02
      66  1.50000000e-01  8.56250000e-02
      67  2.00000000e-01  9.75000000e-02
      68  2.50000000e-01  1.09375000e-01
      69  3.00000000e-01  1.21250000e-01
      70  3.50000000e-01  1.33125000e-01
      71  4.00000000e-01  1.45000000e-01
      72  4.50000000e-01  1.56875000e-01
      73  5.00000000e-01  1.68750000e-01
      74  5.50000000e-01  1.80625000e-01
      75  6.00000000e-01  1.92500000e-01
      76  6.50000000e-01  2.04375000e-01
      77  7.00000000e-01  2.16250000e-01
      78  7.50000000e-01  2.28125000e-01
      79  8.00000000e-01  2.40000000e-01
      80  8.50000000e-01  2.51875000e-01
