A Plate with Applied Pressure Loads                  26-May-25
Plane stress
     144     169                     ! No. of Elements, No. of Nodes
   3.0e+07     0.3               ! Young's Modulus, Poisson's Ratio
# Nodes:
       1  0.00000000e+00  0.00000000e+00
       2  1.66666667e-01  4.16666667e-02
       3  3.33333333e-01  8.33333333e-02
       4  5.00000000e-01  1.25000000e-01
       5  6.66666667e-01  1.66666667e-01
       6  8.33333333e-01  2.08333333e-01
       7  1.00000000e+00  2.50000000e-01
       8  1.16666667e+00  2.91666667e-01
       9  1.33333333e+00  3.33333333e-01
      10  1.50000000e+00  3.75000000e-01
      11  1.66666667e+00  4.16666667e-01
      12  1.83333333e+00  4.58333333e-01
      13  2.00000000e+00  5.00000000e-01
      14  0.00000000e+00  8.33333333e-02
      15  1.66666667e-01  1.21527778e-01
      16  3.33333333e-01  1.59722222e-01
      17  5.00000000e-01  1.97916667e-01
      18  6.66666667e-01  2.36111111e-01
      19  8.33333333e-01  2.74305556e-01
      20  1.00000000e+00  3.12500000e-01
      21  1.16666667e+00  3.50694444e-01
      22  1.33333333e+00  3.88888889e-01
      23  1.50000000e+00  4.27083333e-01
      24  1.66666667e+00  4.65277778e-01
      25  1.83333333e+00  5.03472222e-01
      26  2.00000000e+00  5.41666667e-01
      27  0.00000000e+00  1.66666667e-01
      28  1.66666667e-01  2.01388889e-01
      29  3.33333333e-01  2.36111111e-01
      30  5.00000000e-01  2.70833333e-01
      31  6.66666667e-01  3.05555556e-01
      32  8.33333333e-01  3.40277778e-01
      33  1.00000000e+00  3.75000000e-01
      34  1.16666667e+00  4.09722222e-01
      35  1.33333333e+00  4.44444444e-01
      36  1.50000000e+00  4.79166667e-01
      37  1.66666667e+00  5.13888889e-01
      38  1.83333333e+00  5.48611111e-01
      39  2.00000000e+00  5.83333333e-01
      40  0.00000000e+00  2.50000000e-01
      41  1.66666667e-01  2.81250000e-01
      42  3.33333333e-01  3.12500000e-01
      43  5.00000000e-01  3.43750000e-01
      44  6.66666667e-01  3.75000000e-01
      45  8.33333333e-01  4.06250000e-01
      46  1.00000000e+00  4.37500000e-01
      47  1.16666667e+00  4.68750000e-01
      48  1.33333333e+00  5.00000000e-01
      49  1.50000000e+00  5.31250000e-01
      50  1.66666667e+00  5.62500000e-01
      51  1.83333333e+00  5.93750000e-01
      52  2.00000000e+00  6.25000000e-01
      53  0.00000000e+00  3.33333333e-01
      54  1.66666667e-01  3.61111111e-01
      55  3.33333333e-01  3.88888889e-01
      56  5.00000000e-01  4.16666667e-01
      57  6.66666667e-01  4.44444444e-01
      58  8.33333333e-01  4.72222222e-01
      59  1.00000000e+00  5.00000000e-01
      60  1.16666667e+00  5.27777778e-01
      61  1.33333333e+00  5.55555556e-01
      62  1.50000000e+00  5.83333333e-01
      63  1.66666667e+00  6.11111111e-01
      64  1.83333333e+00  6.38888889e-01
      65  2.00000000e+00  6.66666667e-01
      66  0.00000000e+00  4.16666667e-01
      67  1.66666667e-01  4.40972222e-01
      68  3.33333333e-01  4.65277778e-01
      69  5.00000000e-01  4.89583333e-01
      70  6.66666667e-01  5.13888889e-01
      71  8.33333333e-01  5.38194444e-01
      72  1.00000000e+00  5.62500000e-01
      73  1.16666667e+00  5.86805556e-01
      74  1.33333333e+00  6.11111111e-01
      75  1.50000000e+00  6.35416667e-01
      76  1.66666667e+00  6.59722222e-01
      77  1.83333333e+00  6.84027778e-01
      78  2.00000000e+00  7.08333333e-01
      79  0.00000000e+00  5.00000000e-01
      80  1.66666667e-01  5.20833333e-01
      81  3.33333333e-01  5.41666667e-01
      82  5.00000000e-01  5.62500000e-01
      83  6.66666667e-01  5.83333333e-01
      84  8.33333333e-01  6.04166667e-01
      85  1.00000000e+00  6.25000000e-01
      86  1.16666667e+00  6.45833333e-01
      87  1.33333333e+00  6.66666667e-01
      88  1.50000000e+00  6.87500000e-01
      89  1.66666667e+00  7.08333333e-01
      90  1.83333333e+00  7.29166667e-01
      91  2.00000000e+00  7.50000000e-01
      92  0.00000000e+00  5.83333333e-01
      93  1.66666667e-01  6.00694444e-01
      94  3.33333333e-01  6.18055556e-01
      95  5.00000000e-01  6.35416667e-01
      96  6.66666667e-01  6.52777778e-01
      97  8.33333333e-01  6.70138889e-01
      98  1.00000000e+00  6.87500000e-01
      99  1.16666667e+00  7.04861111e-01
     100  1.33333333e+00  7.22222222e-01
     101  1.50000000e+00  7.39583333e-01
     102  1.66666667e+00  7.56944444e-01
     103  1.83333333e+00  7.74305556e-01
     104  2.00000000e+00  7.91666667e-01
     105  0.00000000e+00  6.66666667e-01
     106  1.66666667e-01  6.80555556e-01
     107  3.33333333e-01  6.94444444e-01
     108  5.00000000e-01  7.08333333e-01
     109  6.66666667e-01  7.22222222e-01
     110  8.33333333e-01  7.36111111e-01
     111  1.00000000e+00  7.50000000e-01
     112  1.16666667e+00  7.63888889e-01
     113  1.33333333e+00  7.77777778e-01
     114  1.50000000e+00  7.91666667e-01
     115  1.66666667e+00  8.05555556e-01
     116  1.83333333e+00  8.19444444e-01
     117  2.00000000e+00  8.33333333e-01
     118  0.00000000e+00  7.50000000e-01
     119  1.66666667e-01  7.60416667e-01
     120  3.33333333e-01  7.70833333e-01
     121  5.00000000e-01  7.81250000e-01
     122  6.66666667e-01  7.91666667e-01
     123  8.33333333e-01  8.02083333e-01
     124  1.00000000e+00  8.12500000e-01
     125  1.16666667e+00  8.22916667e-01
     126  1.33333333e+00  8.33333333e-01
     127  1.50000000e+00  8.43750000e-01
     128  1.66666667e+00  8.54166667e-01
     129  1.83333333e+00  8.64583333e-01
     130  2.00000000e+00  8.75000000e-01
     131  0.00000000e+00  8.33333333e-01
     132  1.66666667e-01  8.40277778e-01
     133  3.33333333e-01  8.47222222e-01
     134  5.00000000e-01  8.54166667e-01
     135  6.66666667e-01  8.61111111e-01
     136  8.33333333e-01  8.68055556e-01
     137  1.00000000e+00  8.75000000e-01
     138  1.16666667e+00  8.81944444e-01
     139  1.33333333e+00  8.88888889e-01
     140  1.50000000e+00  8.95833333e-01
     141  1.66666667e+00  9.02777778e-01
     142  1.83333333e+00  9.09722222e-01
     143  2.00000000e+00  9.16666667e-01
     144  0.00000000e+00  9.16666667e-01
     145  1.66666667e-01  9.20138889e-01
     146  3.33333333e-01  9.23611111e-01
     147  5.00000000e-01  9.27083333e-01
     148  6.66666667e-01  9.30555556e-01
     149  8.33333333e-01  9.34027778e-01
     150  1.00000000e+00  9.37500000e-01
     151  1.16666667e+00  9.40972222e-01
     152  1.33333333e+00  9.44444444e-01
     153  1.50000000e+00  9.47916667e-01
     154  1.66666667e+00  9.51388889e-01
     155  1.83333333e+00  9.54861111e-01
     156  2.00000000e+00  9.58333333e-01
     157  0.00000000e+00  1.00000000e+00
     158  1.66666667e-01  1.00000000e+00
     159  3.33333333e-01  1.00000000e+00
     160  5.00000000e-01  1.00000000e+00
     161  6.66666667e-01  1.00000000e+00
     162  8.33333333e-01  1.00000000e+00
     163  1.00000000e+00  1.00000000e+00
     164  1.16666667e+00  1.00000000e+00
     165  1.33333333e+00  1.00000000e+00
     166  1.50000000e+00  1.00000000e+00
     167  1.66666667e+00  1.00000000e+00
     168  1.83333333e+00  1.00000000e+00
     169  2.00000000e+00  1.00000000e+00
# Element Connectivity:
       1       1       2      15      14
       2       2       3      16      15
       3       3       4      17      16
       4       4       5      18      17
       5       5       6      19      18
       6       6       7      20      19
       7       7       8      21      20
       8       8       9      22      21
       9       9      10      23      22
      10      10      11      24      23
      11      11      12      25      24
      12      12      13      26      25
      13      14      15      28      27
      14      15      16      29      28
      15      16      17      30      29
      16      17      18      31      30
      17      18      19      32      31
      18      19      20      33      32
      19      20      21      34      33
      20      21      22      35      34
      21      22      23      36      35
      22      23      24      37      36
      23      24      25      38      37
      24      25      26      39      38
      25      27      28      41      40
      26      28      29      42      41
      27      29      30      43      42
      28      30      31      44      43
      29      31      32      45      44
      30      32      33      46      45
      31      33      34      47      46
      32      34      35      48      47
      33      35      36      49      48
      34      36      37      50      49
      35      37      38      51      50
      36      38      39      52      51
      37      40      41      54      53
      38      41      42      55      54
      39      42      43      56      55
      40      43      44      57      56
      41      44      45      58      57
      42      45      46      59      58
      43      46      47      60      59
      44      47      48      61      60
      45      48      49      62      61
      46      49      50      63      62
      47      50      51      64      63
      48      51      52      65      64
      49      53      54      67      66
      50      54      55      68      67
      51      55      56      69      68
      52      56      57      70      69
      53      57      58      71      70
      54      58      59      72      71
      55      59      60      73      72
      56      60      61      74      73
      57      61      62      75      74
      58      62      63      76      75
      59      63      64      77      76
      60      64      65      78      77
      61      66      67      80      79
      62      67      68      81      80
      63      68      69      82      81
      64      69      70      83      82
      65      70      71      84      83
      66      71      72      85      84
      67      72      73      86      85
      68      73      74      87      86
      69      74      75      88      87
      70      75      76      89      88
      71      76      77      90      89
      72      77      78      91      90
      73      79      80      93      92
      74      80      81      94      93
      75      81      82      95      94
      76      82      83      96      95
      77      83      84      97      96
      78      84      85      98      97
      79      85      86      99      98
      80      86      87     100      99
      81      87      88     101     100
      82      88      89     102     101
      83      89      90     103     102
      84      90      91     104     103
      85      92      93     106     105
      86      93      94     107     106
      87      94      95     108     107
      88      95      96     109     108
      89      96      97     110     109
      90      97      98     111     110
      91      98      99     112     111
